Time,Channel A
(ms),(mV)

37.64223977,-5.60319800
37.64735977,3.67442800
37.65247977,1.81890300
37.65759977,1.81890300
37.66271977,3.67442800
37.66783977,-0.03662221
37.67295977,-9.31424900
37.67807977,-5.60319800
37.68319977,3.67442800
37.68831977,1.81890300
37.69343977,-5.60319800
37.69855977,7.38547900
37.70367977,1.81890300
37.70879977,-3.74767300
37.71391977,-1.89214800
37.71903977,-1.89214800
37.72415977,3.67442800
37.72927977,-1.89214800
37.73439977,5.52995400
37.73951977,-1.89214800
37.74463977,-1.89214800
37.74975977,-3.74767300
37.75487977,-3.74767300
37.75999977,1.81890300
37.76511977,-0.03662221
37.77023977,5.52995400
37.77535977,-1.89214800
37.78047977,-0.03662221
37.78559977,-1.89214800
37.79071977,-1.89214800
37.79583977,5.52995400
37.80095977,3.67442800
37.80607977,1.81890300
37.81119977,-0.03662221
37.81631977,-3.74767300
37.82143977,-3.74767300
37.82655977,-5.60319800
37.83167977,5.52995400
37.83679977,-1.89214800
37.84191977,3.67442800
37.84703977,3.67442800
37.85215977,-1.89214800
37.85727977,-3.74767300
37.86239977,1.81890300
37.86751977,3.67442800
37.87263977,-3.74767300
37.87775977,7.38547900
37.88287977,1.81890300
37.88799977,-1.89214800
37.89311977,-3.74767300
37.89823977,-5.60319800
37.90335977,3.67442800
37.90847977,-0.03662221
37.91359977,1.81890300
37.91871977,1.81890300
37.92383977,-3.74767300
37.92895977,-1.89214800
37.93407977,-5.60319800
37.93919977,5.52995400
37.94431977,1.81890300
37.94943977,-0.03662221
37.95455977,5.52995400
37.95967977,1.81890300
37.96479977,-7.45872400
37.96991977,-7.45872400
37.97503977,-3.74767300
37.98015977,1.81890300
37.98527977,1.81890300
37.99039977,3.67442800
37.99551977,-1.89214800
38.00063977,-1.89214800
38.00575977,-1.89214800
38.01087977,-0.03662221
38.01599977,3.67442800
38.02111977,-0.03662221
38.02623977,7.38547900
38.03135977,-1.89214800
38.03647977,-1.89214800
38.04159977,-1.89214800
38.04671977,-7.45872400
38.05183977,-0.03662221
38.05695977,-0.03662221
38.06207977,5.52995400
38.06719977,-1.89214800
38.07231977,-3.74767300
38.07743977,-0.03662221
38.08255977,-1.89214800
38.08767977,1.81890300
38.09279977,-0.03662221
38.09791977,5.52995400
38.10303977,1.81890300
38.10815977,-0.03662221
38.11327977,-5.60319800
38.11839977,-5.60319800
38.12351977,-0.03662221
38.12863977,3.67442800
38.13375977,-0.03662221
38.13887977,3.67442800
38.14399977,-1.89214800
38.14911977,-5.60319800
38.15423977,1.81890300
38.15935977,3.67442800
38.16447977,1.81890300
38.16959977,-3.74767300
38.17471977,9.24100500
38.17983977,-3.74767300
38.18495977,-5.60319800
38.19007977,1.81890300
38.19519977,-5.60319800
38.20031977,-1.89214800
38.20543977,5.52995400
38.21055977,5.52995400
38.21567977,-1.89214800
38.22079977,-5.60319800
38.22591977,-0.03662221
38.23103977,1.81890300
38.23615977,-3.74767300
38.24127977,3.67442800
38.24639977,5.52995400
38.25151977,-1.89214800
38.25663977,-7.45872400
38.26175977,-5.60319800
38.26687977,-0.03662221
38.27199977,-0.03662221
38.27711977,1.81890300
38.28223977,1.81890300
38.28735977,3.67442800
38.29247977,-0.03662221
38.29759977,-1.89214800
38.30271977,-1.89214800
38.30783977,5.52995400
38.31295977,-1.89214800
38.31807977,5.52995400
38.32319977,-1.89214800
38.32831977,1.81890300
38.33343977,-9.31424900
38.33855977,-1.89214800
38.34367977,3.67442800
38.34879977,-3.74767300
38.35391977,1.81890300
38.35903977,3.67442800
38.36415977,3.67442800
38.36927977,-9.31424900
38.37439977,-1.89214800
38.37951977,5.52995400
38.38463977,1.81890300
38.38975977,5.52995400
38.39487977,1.81890300
38.39999977,-0.03662221
38.40511977,-5.60319800
38.41023977,-9.31424900
38.41535977,3.67442800
38.42047977,-1.89214800
38.42559977,1.81890300
38.43071977,11.09653000
38.43583977,-1.89214800
38.44095977,-1.89214800
38.44607977,-0.03662221
38.45119977,1.81890300
38.45631977,-0.03662221
38.46143977,7.38547900
38.46655977,1.81890300
38.47167977,1.81890300
38.47679977,-7.45872400
38.48191977,-5.60319800
38.48703977,-0.03662221
38.49215977,-0.03662221
38.49727977,-1.89214800
38.50239977,5.52995400
38.50751977,1.81890300
38.51263977,-1.89214800
38.51775977,-7.45872400
38.52287977,3.67442800
38.52799977,1.81890300
38.53311977,-0.03662221
38.53823977,7.38547900
38.54335977,1.81890300
38.54847977,-5.60319800
38.55359977,-5.60319800
38.55871977,1.81890300
38.56383977,-1.89214800
38.56895977,-1.89214800
38.57407977,9.24100500
38.57919977,-1.89214800
38.58431977,1.81890300
38.58943977,-5.60319800
38.59455977,-1.89214800
38.59967977,-0.03662221
38.60479977,1.81890300
38.60991977,5.52995400
38.61503977,-5.60319800
38.62015977,-0.03662221
38.62527977,-1.89214800
38.63039977,-5.60319800
38.63551977,1.81890300
38.64063977,-7.45872400
38.64575977,7.38547900
38.65087977,3.67442800
38.65599977,-1.89214800
38.66111977,-3.74767300
38.66623977,-5.60319800
38.67135976,3.67442800
38.67647976,3.67442800
38.68159976,-0.03662221
38.68671976,5.52995400
38.69183976,-1.89214800
38.69695976,-5.60319800
38.70207976,-5.60319800
38.70719976,1.81890300
38.71231976,-3.74767300
38.71743976,5.52995400
38.72255976,5.52995400
38.72767976,-1.89214800
38.73279976,-1.89214800
38.73791976,-5.60319800
38.74303976,-0.03662221
38.74815976,5.52995400
38.75327976,1.81890300
38.75839976,5.52995400
38.76351976,-1.89214800
38.76863976,-0.03662221
38.77375976,-5.60319800
38.77887976,-5.60319800
38.78399976,1.81890300
38.78911976,-3.74767300
38.79423976,5.52995400
38.79935976,5.52995400
38.80447976,-1.89214800
38.80959976,-3.74767300
38.81471976,-5.60319800
38.81983976,7.38547900
38.82495976,-1.89214800
38.83007976,1.81890300
38.83519976,3.67442800
38.84031976,1.81890300
38.84543976,-11.16978000
38.85055976,-1.89214800
38.85567976,-0.03662221
38.86079976,5.52995400
38.86591976,3.67442800
38.87103976,-0.03662221
38.87615976,5.52995400
38.88127976,-5.60319800
38.88639976,-0.03662221
38.89151976,1.81890300
38.89663976,-1.89214800
38.90175976,5.52995400
38.90687976,3.67442800
38.91199976,-1.89214800
38.91711976,-7.45872400
38.92223976,-5.60319800
38.92735976,3.67442800
38.93247976,3.67442800
38.93759976,1.81890300
38.94271976,5.52995400
38.94783976,-0.03662221
38.95295976,-5.60319800
38.95807976,-3.74767300
38.96319976,1.81890300
38.96831976,-1.89214800
38.97343976,-0.03662221
38.97855976,5.52995400
38.98367976,-0.03662221
38.98879976,-1.89214800
38.99391976,-5.60319800
38.99903976,-1.89214800
39.00415976,-1.89214800
39.00927976,1.81890300
39.01439976,5.52995400
39.01951976,-1.89214800
39.02463976,-1.89214800
39.02975976,-1.89214800
39.03487976,-0.03662221
39.03999976,1.81890300
39.04511976,1.81890300
39.05023976,1.81890300
39.05535976,1.81890300
39.06047976,-0.03662221
39.06559976,-13.02530000
39.07071976,1.81890300
39.07583976,-0.03662221
39.08095976,-1.89214800
39.08607976,7.38547900
39.09119976,3.67442800
39.09631976,-0.03662221
39.10143976,-3.74767300
39.10655976,1.81890300
39.11167976,1.81890300
39.11679976,-3.74767300
39.12191976,7.38547900
39.12703976,5.52995400
39.13215976,-0.03662221
39.13727976,-9.31424900
39.14239976,-5.60319800
39.14751976,1.81890300
39.15263976,-1.89214800
39.15775976,3.67442800
39.16287976,3.67442800
39.16799976,1.81890300
39.17311976,-1.89214800
39.17823976,-3.74767300
39.18335976,1.81890300
39.18847976,1.81890300
39.19359976,3.67442800
39.19871976,-0.03662221
39.20383976,-0.03662221
39.20895976,-3.74767300
39.21407976,-9.31424900
39.21919976,3.67442800
39.22431976,-1.89214800
39.22943976,3.67442800
39.23455976,7.38547900
39.23967976,-0.03662221
39.24479976,-1.89214800
39.24991976,-1.89214800
39.25503976,-3.74767300
39.26015976,1.81890300
39.26527976,9.24100500
39.27039976,1.81890300
39.27551976,-1.89214800
39.28063976,1.81890300
39.28575976,-7.45872400
39.29087976,-3.74767300
39.29599976,1.81890300
39.30111976,1.81890300
39.30623976,9.24100500
39.31135976,-1.89214800
39.31647976,-0.03662221
39.32159976,-0.03662221
39.32671976,-5.60319800
39.33183976,-0.03662221
39.33695976,5.52995400
39.34207976,5.52995400
39.34719976,-3.74767300
39.35231976,3.67442800
39.35743976,-7.45872400
39.36255976,-9.31424900
39.36767976,7.38547900
39.37279976,-1.89214800
39.37791976,5.52995400
39.38303976,5.52995400
39.38815976,-1.89214800
39.39327976,-1.89214800
39.39839976,-5.60319800
39.40351976,5.52995400
39.40863976,-0.03662221
39.41375976,5.52995400
39.41887976,3.67442800
39.42399976,-0.03662221
39.42911976,-5.60319800
39.43423976,-5.60319800
39.43935976,5.52995400
39.44447976,-1.89214800
39.44959976,3.67442800
39.45471976,1.81890300
39.45983976,1.81890300
39.46495976,-3.74767300
39.47007976,-1.89214800
39.47519976,1.81890300
39.48031976,1.81890300
39.48543976,5.52995400
39.49055976,1.81890300
39.49567976,1.81890300
39.50079976,-1.89214800
39.50591976,-7.45872400
39.51103976,-1.89214800
39.51615976,-0.03662221
39.52127976,5.52995400
39.52639976,11.09653000
39.53151976,-1.89214800
39.53663976,-0.03662221
39.54175976,-3.74767300
39.54687976,-0.03662221
39.55199976,3.67442800
39.55711976,-1.89214800
39.56223976,5.52995400
39.56735976,-0.03662221
39.57247976,-1.89214800
39.57759976,-3.74767300
39.58271976,-7.45872400
39.58783976,1.81890300
39.59295976,-0.03662221
39.59807976,7.38547900
39.60319976,1.81890300
39.60831976,1.81890300
39.61343976,-7.45872400
39.61855976,-1.89214800
39.62367976,5.52995400
39.62879976,-1.89214800
39.63391976,5.52995400
39.63903976,5.52995400
39.64415976,1.81890300
39.64927976,-9.31424900
39.65439976,-1.89214800
39.65951976,-3.74767300
39.66463976,1.81890300
39.66975976,3.67442800
39.67487976,9.24100500
39.67999976,-1.89214800
39.68511976,-7.45872400
39.69023976,-1.89214800
39.69535976,5.52995400
39.70047976,1.81890300
39.70559976,-1.89214800
39.71071976,5.52995400
39.71583976,3.67442800
39.72095976,-7.45872400
39.72607976,-7.45872400
39.73119976,1.81890300
39.73631976,-1.89214800
39.74143976,-1.89214800
39.74655976,9.24100500
39.75167976,1.81890300
39.75679976,-1.89214800
39.76191976,-1.89214800
39.76703976,1.81890300
39.77215976,-3.74767300
39.77727976,1.81890300
39.78239976,5.52995400
39.78751976,1.81890300
39.79263976,-7.45872400
39.79775976,-9.31424900
39.80287976,1.81890300
39.80799976,1.81890300
39.81311976,-0.03662221
39.81823976,5.52995400
39.82335976,3.67442800
39.82847976,-0.03662221
39.83359976,-5.60319800
39.83871976,1.81890300
39.84383976,1.81890300
39.84895976,-1.89214800
39.85407976,9.24100500
39.85919976,1.81890300
39.86431976,-1.89214800
39.86943976,-1.89214800
39.87455976,-9.31424900
39.87967976,1.81890300
39.88479976,1.81890300
39.88991976,5.52995400
39.89503976,1.81890300
39.90015976,-0.03662221
39.90527976,1.81890300
39.91039976,-5.60319800
39.91551976,1.81890300
39.92063976,-0.03662221
39.92575976,1.81890300
39.93087976,9.24100500
39.93599976,-3.74767300
39.94111976,-5.60319800
39.94623976,-5.60319800
39.95135976,5.52995400
39.95647976,-5.60319800
39.96159976,-1.89214800
39.96671976,9.24100500
39.97183976,-0.03662221
39.97695976,-5.60319800
39.98207976,-1.89214800
39.98719976,1.81890300
39.99231976,-0.03662221
39.99743976,1.81890300
40.00255976,5.52995400
40.00767976,-0.03662221
40.01279976,-1.89214800
40.01791976,-5.60319800
40.02303976,-3.74767300
40.02815976,1.81890300
40.03327976,-1.89214800
40.03839976,9.24100500
40.04351976,3.67442800
40.04863976,-7.45872400
40.05375976,-0.03662221
40.05887976,-3.74767300
40.06399976,1.81890300
40.06911976,5.52995400
40.07423976,5.52995400
40.07935976,5.52995400
40.08447976,-5.60319800
40.08959976,-3.74767300
40.09471976,-1.89214800
40.09983976,-7.45872400
40.10495976,1.81890300
40.11007976,5.52995400
40.11519976,3.67442800
40.12031976,-5.60319800
40.12543976,-1.89214800
40.13055976,-1.89214800
40.13567976,1.81890300
40.14079976,3.67442800
40.14591976,3.67442800
40.15103976,3.67442800
40.15615976,-0.03662221
40.16127976,-7.45872400
40.16639976,-5.60319800
40.17151976,-5.60319800
40.17663976,3.67442800
40.18175976,1.81890300
40.18687976,1.81890300
40.19199976,5.52995400
40.19711976,-1.89214800
40.20223976,-5.60319800
40.20735976,1.81890300
40.21247976,1.81890300
40.21759976,5.52995400
40.22271976,3.67442800
40.22783976,1.81890300
40.23295976,-9.31424900
40.23807976,-3.74767300
40.24319976,-3.74767300
40.24831976,-0.03662221
40.25343976,9.24100500
40.25855976,-3.74767300
40.26367976,7.38547900
40.26879976,3.67442800
40.27391976,-9.31424900
40.27903976,-0.03662221
40.28415976,1.81890300
40.28927976,3.67442800
40.29439976,3.67442800
40.29951976,-1.89214800
40.30463976,-1.89214800
40.30975976,-3.74767300
40.31487975,-5.60319800
40.31999975,-1.89214800
40.32511975,5.52995400
40.33023975,5.52995400
40.33535975,3.67442800
40.34047975,1.81890300
40.34559975,-3.74767300
40.35071975,-9.31424900
40.35583975,-0.03662221
40.36095975,5.52995400
40.36607975,5.52995400
40.37119975,3.67442800
40.37631975,-1.89214800
40.38143975,-3.74767300
40.38655975,-5.60319800
40.39167975,1.81890300
40.39679975,-1.89214800
40.40191975,5.52995400
40.40703975,5.52995400
40.41215975,-1.89214800
40.41727975,-1.89214800
40.42239975,-1.89214800
40.42751975,-0.03662221
40.43263975,5.52995400
40.43775975,-0.03662221
40.44287975,1.81890300
40.44799975,1.81890300
40.45311975,-1.89214800
40.45823975,-5.60319800
40.46335975,-3.74767300
40.46847975,1.81890300
40.47359975,7.38547900
40.47871975,-0.03662221
40.48383975,9.24100500
40.48895975,-3.74767300
40.49407975,-3.74767300
40.49919975,1.81890300
40.50431975,-0.03662221
40.50943975,1.81890300
40.51455975,1.81890300
40.51967975,5.52995400
40.52479975,-1.89214800
40.52991975,-13.02530000
40.53503975,-1.89214800
40.54015975,3.67442800
40.54527975,3.67442800
40.55039975,-0.03662221
40.55551975,3.67442800
40.56063975,5.52995400
40.56575975,-7.45872400
40.57087975,-1.89214800
40.57599975,-0.03662221
40.58111975,1.81890300
40.58623975,5.52995400
40.59135975,3.67442800
40.59647975,-1.89214800
40.60159975,-5.60319800
40.60671975,-5.60319800
40.61183975,-0.03662221
40.61695975,5.52995400
40.62207975,5.52995400
40.62719975,3.67442800
40.63231975,-3.74767300
40.63743975,-0.03662221
40.64255975,-1.89214800
40.64767975,-1.89214800
40.65279975,1.81890300
40.65791975,9.24100500
40.66303975,-1.89214800
40.66815975,-0.03662221
40.67327975,-1.89214800
40.67839975,-5.60319800
40.68351975,-5.60319800
40.68863975,3.67442800
40.69375975,3.67442800
40.69887975,3.67442800
40.70399975,-0.03662221
40.70911975,-0.03662221
40.71423975,-3.74767300
40.71935975,-1.89214800
40.72447975,1.81890300
40.72959975,1.81890300
40.73471975,5.52995400
40.73983975,1.81890300
40.74495975,-5.60319800
40.75007975,-5.60319800
40.75519975,1.81890300
40.76031975,-1.89214800
40.76543975,3.67442800
40.77055975,3.67442800
40.77567975,3.67442800
40.78079975,1.81890300
40.78591975,-3.74767300
40.79103975,-1.89214800
40.79615975,3.67442800
40.80127975,-0.03662221
40.80639975,7.38547900
40.81151975,-1.89214800
40.81663975,-1.89214800
40.82175975,-5.60319800
40.82687975,-5.60319800
40.83199975,-1.89214800
40.83711975,-0.03662221
40.84223975,5.52995400
40.84735975,3.67442800
40.85247975,1.81890300
40.85759975,-5.60319800
40.86271975,-5.60319800
40.86783975,5.52995400
40.87295975,-1.89214800
40.87807975,1.81890300
40.88319975,3.67442800
40.88831975,-0.03662221
40.89343975,-5.60319800
40.89855975,-7.45872400
40.90367975,-1.89214800
40.90879975,1.81890300
40.91391975,5.52995400
40.91903975,1.81890300
40.92415975,5.52995400
40.92927975,-1.89214800
40.93439975,-5.60319800
40.93951975,3.67442800
40.94463975,1.81890300
40.94975975,1.81890300
40.95487975,7.38547900
40.95999975,-1.89214800
40.96511975,-7.45872400
40.97023975,-1.89214800
40.97535975,-5.60319800
40.98047975,1.81890300
40.98559975,7.38547900
40.99071975,-0.03662221
40.99583975,1.81890300
41.00095975,-1.89214800
41.00607975,-5.60319800
41.01119975,5.52995400
41.01631975,-7.45872400
41.02143975,5.52995400
41.02655975,5.52995400
41.03167975,1.81890300
41.03679975,-5.60319800
41.04191975,-1.89214800
41.04703975,-5.60319800
41.05215975,-3.74767300
41.05727975,3.67442800
41.06239975,7.38547900
41.06751975,-0.03662221
41.07263975,1.81890300
41.07775975,-3.74767300
41.08287975,-1.89214800
41.08799975,1.81890300
41.09311975,5.52995400
41.09823975,5.52995400
41.10335975,1.81890300
41.10847975,-3.74767300
41.11359975,-3.74767300
41.11871975,-7.45872400
41.12383975,-0.03662221
41.12895975,-1.89214800
41.13407975,7.38547900
41.13919975,7.38547900
41.14431975,-3.74767300
41.14943975,-1.89214800
41.15455975,-1.89214800
41.15967975,-1.89214800
41.16479975,3.67442800
41.16991975,1.81890300
41.17503975,3.67442800
41.18015975,1.81890300
41.18527975,-7.45872400
41.19039975,-1.89214800
41.19551975,-9.31424900
41.20063975,-1.89214800
41.20575975,9.24100500
41.21087975,1.81890300
41.21599975,-1.89214800
41.22111975,1.81890300
41.22623975,-1.89214800
41.23135975,-5.60319800
41.23647975,-0.03662221
41.24159975,3.67442800
41.24671975,5.52995400
41.25183975,-3.74767300
41.25695975,-1.89214800
41.26207975,-1.89214800
41.26719975,-5.60319800
41.27231975,1.81890300
41.27743975,5.52995400
41.28255975,5.52995400
41.28767975,-1.89214800
41.29279975,-1.89214800
41.29791975,-0.03662221
41.30303975,-1.89214800
41.30815975,1.81890300
41.31327975,1.81890300
41.31839975,7.38547900
41.32351975,-1.89214800
41.32863975,-1.89214800
41.33375975,-5.60319800
41.33887975,-9.31424900
41.34399975,-0.03662221
41.34911975,1.81890300
41.35423975,3.67442800
41.35935975,9.24100500
41.36447975,-1.89214800
41.36959975,-1.89214800
41.37471975,-3.74767300
41.37983975,1.81890300
41.38495975,1.81890300
41.39007975,1.81890300
41.39519975,5.52995400
41.40031975,-3.74767300
41.40543975,-5.60319800
41.41055975,-1.89214800
41.41567975,-1.89214800
41.42079975,-1.89214800
41.42591975,3.67442800
41.43103975,1.81890300
41.43615975,1.81890300
41.44127975,-1.89214800
41.44639975,-1.89214800
41.45151975,-1.89214800
41.45663975,1.81890300
41.46175975,1.81890300
41.46687975,5.52995400
41.47199975,-1.89214800
41.47711975,-1.89214800
41.48223975,-9.31424900
41.48735975,-5.60319800
41.49247975,5.52995400
41.49759975,1.81890300
41.50271975,5.52995400
41.50783975,1.81890300
41.51295975,-1.89214800
41.51807975,-1.89214800
41.52319975,-1.89214800
41.52831975,3.67442800
41.53343975,3.67442800
41.53855975,3.67442800
41.54367975,-1.89214800
41.54879975,3.67442800
41.55391975,-9.31424900
41.55903975,-5.60319800
41.56415975,1.81890300
41.56927975,-0.03662221
41.57439975,3.67442800
41.57951975,5.52995400
41.58463975,-1.89214800
41.58975975,-1.89214800
41.59487975,-5.60319800
41.59999975,5.52995400
41.60511975,1.81890300
41.61023975,-1.89214800
41.61535975,7.38547900
41.62047975,1.81890300
41.62559975,-7.45872400
41.63071975,-5.60319800
41.63583975,-1.89214800
41.64095975,1.81890300
41.64607975,3.67442800
41.65119975,3.67442800
41.65631975,3.67442800
41.66143975,-1.89214800
41.66655975,-1.89214800
41.67167975,-3.74767300
41.67679975,3.67442800
41.68191975,5.52995400
41.68703975,1.81890300
41.69215975,-1.89214800
41.69727975,-5.60319800
41.70239975,-5.60319800
41.70751975,-1.89214800
41.71263975,-1.89214800
41.71775975,5.52995400
41.72287975,3.67442800
41.72799975,-0.03662221
41.73311975,-1.89214800
41.73823975,-1.89214800
41.74335975,-1.89214800
41.74847975,-1.89214800
41.75359975,5.52995400
41.75871975,1.81890300
41.76383975,-0.03662221
41.76895975,-1.89214800
41.77407975,-7.45872400
41.77919975,-1.89214800
41.78431975,1.81890300
41.78943975,3.67442800
41.79455975,3.67442800
41.79967975,3.67442800
41.80479975,1.81890300
41.80991975,-1.89214800
41.81503975,-3.74767300
41.82015975,1.81890300
41.82527975,1.81890300
41.83039975,3.67442800
41.83551975,1.81890300
41.84063975,1.81890300
41.84575975,-9.31424900
41.85087975,-3.74767300
41.85599975,-0.03662221
41.86111975,1.81890300
41.86623975,3.67442800
41.87135975,1.81890300
41.87647975,-1.89214800
41.88159975,-0.03662221
41.88671975,-5.60319800
41.89183975,1.81890300
41.89695975,3.67442800
41.90207975,-1.89214800
41.90719975,5.52995400
41.91231975,1.81890300
41.91743975,-3.74767300
41.92255975,-9.31424900
41.92767975,-1.89214800
41.93279975,3.67442800
41.93791975,3.67442800
41.94303975,1.81890300
41.94815975,3.67442800
41.95327975,-1.89214800
41.95839974,-9.31424900
41.96351974,1.81890300
41.96863974,1.81890300
41.97375974,1.81890300
41.97887974,1.81890300
41.98399974,3.67442800
41.98911974,-1.89214800
41.99423974,-9.31424900
41.99935974,-1.89214800
42.00447974,-1.89214800
42.00959974,1.81890300
42.01471974,9.24100500
42.01983974,-3.74767300
42.02495974,-1.89214800
42.03007974,-3.74767300
42.03519974,1.81890300
42.04031974,5.52995400
42.04543974,-0.03662221
42.05055974,1.81890300
42.05567974,7.38547900
42.06079974,-1.89214800
42.06591974,-13.02530000
42.07103974,-3.74767300
42.07615974,7.38547900
42.08127974,-3.74767300
42.08639974,5.52995400
42.09151974,3.67442800
42.09663974,-1.89214800
42.10175974,-0.03662221
42.10687974,-5.60319800
42.11199974,3.67442800
42.11711974,3.67442800
42.12223974,-1.89214800
42.12735974,9.24100500
42.13247974,-0.03662221
42.13759974,-9.31424900
42.14271974,-3.74767300
42.14783974,-1.89214800
42.15295974,3.67442800
42.15807974,-0.03662221
42.16319974,3.67442800
42.16831974,5.52995400
42.17343974,-5.60319800
42.17855974,-1.89214800
42.18367974,1.81890300
42.18879974,1.81890300
42.19391974,-0.03662221
42.19903974,1.81890300
42.20415974,1.81890300
42.20927974,-3.74767300
42.21439974,-5.60319800
42.21951974,-1.89214800
42.22463974,-3.74767300
42.22975974,9.24100500
42.23487974,1.81890300
42.23999974,-0.03662221
42.24511974,1.81890300
42.25023974,-5.60319800
42.25535974,-1.89214800
42.26047974,3.67442800
42.26559974,1.81890300
42.27071974,1.81890300
42.27583974,-0.03662221
42.28095974,1.81890300
42.28607974,-5.60319800
42.29119974,-5.60319800
42.29631974,5.52995400
42.30143974,-0.03662221
42.30655974,5.52995400
42.31167974,-1.89214800
42.31679974,-0.03662221
42.32191974,-1.89214800
42.32703974,-5.60319800
42.33215974,1.81890300
42.33727974,3.67442800
42.34239974,1.81890300
42.34751974,1.81890300
42.35263974,1.81890300
42.35775974,-5.60319800
42.36287974,-7.45872400
42.36799974,-0.03662221
42.37311974,-1.89214800
42.37823974,3.67442800
42.38335974,7.38547900
42.38847974,-3.74767300
42.39359974,-3.74767300
42.39871974,-1.89214800
42.40383974,1.81890300
42.40895974,1.81890300
42.41407974,-1.89214800
42.41919974,3.67442800
42.42431974,7.38547900
42.42943974,-5.60319800
42.43455974,-7.45872400
42.43967974,1.81890300
42.44479974,1.81890300
42.44991974,1.81890300
42.45503974,5.52995400
42.46015974,-1.89214800
42.46527974,-1.89214800
42.47039974,-1.89214800
42.47551974,-1.89214800
42.48063974,1.81890300
42.48575974,-1.89214800
42.49087974,5.52995400
42.49599974,-0.03662221
42.50111974,-5.60319800
42.50623974,-7.45872400
42.51135974,1.81890300
42.51647974,-0.03662221
42.52159974,-0.03662221
42.52671974,7.38547900
42.53183974,3.67442800
42.53695974,-1.89214800
42.54207974,-3.74767300
42.54719974,-1.89214800
42.55231974,1.81890300
42.55743974,-1.89214800
42.56255974,9.24100500
42.56767974,1.81890300
42.57279974,-3.74767300
42.57791974,-9.31424900
42.58303974,-5.60319800
42.58815974,-0.03662221
42.59327974,-1.89214800
42.59839974,3.67442800
42.60351974,5.52995400
42.60863974,-1.89214800
42.61375974,-1.89214800
42.61887974,-0.03662221
42.62399974,-1.89214800
42.62911974,1.81890300
42.63423974,3.67442800
42.63935974,1.81890300
42.64447974,3.67442800
42.64959974,-3.74767300
42.65471974,-9.31424900
42.65983974,3.67442800
42.66495974,-1.89214800
42.67007974,3.67442800
42.67519974,7.38547900
42.68031974,-1.89214800
42.68543974,-3.74767300
42.69055974,-0.03662221
42.69567974,1.81890300
42.70079974,-3.74767300
42.70591974,1.81890300
42.71103974,3.67442800
42.71615974,-0.03662221
42.72127974,-0.03662221
42.72639974,-11.16978000
42.73151974,-1.89214800
42.73663974,5.52995400
42.74175974,-1.89214800
42.74687974,1.81890300
42.75199974,5.52995400
42.75711974,3.67442800
42.76223974,-9.31424900
42.76735974,-0.03662221
42.77247974,9.24100500
42.77759974,-1.89214800
42.78271974,1.81890300
42.78783974,3.67442800
42.79295974,-0.03662221
42.79807974,-11.16978000
42.80319974,-1.89214800
42.80831974,3.67442800
42.81343974,1.81890300
42.81855974,-1.89214800
42.82367974,7.38547900
42.82879974,3.67442800
42.83391974,-9.31424900
42.83903974,-1.89214800
42.84415974,3.67442800
42.84927974,-0.03662221
42.85439974,-0.03662221
42.85951974,1.81890300
42.86463974,5.52995400
42.86975974,-9.31424900
42.87487974,-3.74767300
42.87999974,-1.89214800
42.88511974,1.81890300
42.89023974,5.52995400
42.89535974,3.67442800
42.90047974,-1.89214800
42.90559974,-1.89214800
42.91071974,-0.03662221
42.91583974,-1.89214800
42.92095974,-0.03662221
42.92607974,5.52995400
42.93119974,1.81890300
42.93631974,1.81890300
42.94143974,-5.60319800
42.94655974,-3.74767300
42.95167974,-0.03662221
42.95679974,1.81890300
42.96191974,1.81890300
42.96703974,1.81890300
42.97215974,3.67442800
42.97727974,1.81890300
42.98239974,-5.60319800
42.98751974,-1.89214800
42.99263974,5.52995400
42.99775974,3.67442800
43.00287974,-0.03662221
43.00799974,5.52995400
43.01311974,-1.89214800
43.01823974,-7.45872400
43.02335974,-1.89214800
43.02847974,-0.03662221
43.03359974,-0.03662221
43.03871974,7.38547900
43.04383974,-1.89214800
43.04895974,-1.89214800
43.05407974,1.81890300
43.05919974,-1.89214800
43.06431974,-1.89214800
43.06943974,5.52995400
43.07455974,1.81890300
43.07967974,1.81890300
43.08479974,1.81890300
43.08991974,-7.45872400
43.09503974,-1.89214800
43.10015974,-0.03662221
43.10527974,1.81890300
43.11039974,1.81890300
43.11551974,-0.03662221
43.12063974,3.67442800
43.12575974,-7.45872400
43.13087974,-0.03662221
43.13599974,-0.03662221
43.14111974,1.81890300
43.14623974,5.52995400
43.15135974,5.52995400
43.15647974,-5.60319800
43.16159974,-5.60319800
43.16671974,-5.60319800
43.17183974,3.67442800
43.17695974,-1.89214800
43.18207974,-1.89214800
43.18719974,3.67442800
43.19231974,3.67442800
43.19743974,-1.89214800
43.20255974,-5.60319800
43.20767974,1.81890300
43.21279974,-0.03662221
43.21791974,1.81890300
43.22303974,5.52995400
43.22815974,-1.89214800
43.23327974,-1.89214800
43.23839974,-3.74767300
43.24351974,-9.31424900
43.24863974,1.81890300
43.25375974,7.38547900
43.25887974,-0.03662221
43.26399974,1.81890300
43.26911974,1.81890300
43.27423974,-1.89214800
43.27935974,-3.74767300
43.28447974,1.81890300
43.28959974,3.67442800
43.29471974,3.67442800
43.29983974,1.81890300
43.30495974,-1.89214800
43.31007974,-5.60319800
43.31519974,-3.74767300
43.32031974,-0.03662221
43.32543974,-1.89214800
43.33055974,5.52995400
43.33567974,1.81890300
43.34079974,1.81890300
43.34591974,-1.89214800
